Date,Symbol,Price,Available Supply,Unlocked Supply,Reserved (TBD),Founder / Team,Private Investors,Community & Other
Oct 26 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 25 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 25 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 25 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 25 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 24 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 24 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 24 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 24 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 23 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 23 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 23 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 23 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 22 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 22 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 22 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 22 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 21 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 21 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 21 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 21 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 20 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 20 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 20 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 20 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 19 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 19 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 19 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 19 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 18 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 18 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 18 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 18 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 17 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 17 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 17 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 17 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 16 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 16 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 16 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 16 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 15 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 15 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 15 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 15 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 14 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 14 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 14 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 14 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 13 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 13 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 13 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 13 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 12 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 12 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 12 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 12 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 11 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 11 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 11 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 11 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 10 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 10 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 10 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 10 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 09 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 09 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 09 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 09 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 08 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 08 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 08 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 08 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 07 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 07 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 07 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 07 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 06 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 06 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 06 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 06 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 05 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 05 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 05 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 05 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 04 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 04 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 04 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 04 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 03 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 03 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 03 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 03 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 02 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 02 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 02 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 02 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 01 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 01 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 01 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Oct 01 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Sep 30 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Sep 30 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Sep 30 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Sep 30 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Sep 29 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Sep 29 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Sep 29 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Sep 29 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Sep 28 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Sep 28 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Sep 28 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Sep 28 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Sep 27 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Sep 27 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Sep 27 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Sep 27 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Sep 26 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Sep 26 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Sep 26 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Sep 26 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Sep 25 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Sep 25 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Sep 25 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
Sep 25 2025,PRIME,0,75883334.00,63450492.00,12432842.00,21888889.00,18000000.00,23561603.00
